Station Info:, GBS ID: 53158, Name: GBS_04R20_266135      , Type: GBS, TimeZone: -5,Latitude: 42.27972, Longitude: -71.11975, Distance from project:    6.25 mi(  10.06 km), Note: all units are listed in column headings.
Year, Month, Day, Hour, GlobHorizRad (Wh/m2), DirNormRad (Wh/m2),DiffHorizRad (Wh/m2), TotalSkyCover (tenths covered), DryBulbTemp (deg C), DewPointTemp (deg C),RelHumidty (%),Pressure (mb), WindDir (degrees), WindSpeed (m/s)
04,07,28,04,0000,0000,0000,10, 16.9, 16.8,099,1013,032,4.5
04,07,28,05,0006,0001,0004,10, 16.2, 16.1,099,1013,028,5.2
04,07,28,06,0029,0061,0014,10, 15.7, 15.5,098,1014,017,5.5
04,07,28,07,0068,0115,0019,10, 15.3, 15.0,098,1014,011,5.0
04,07,28,08,0111,0150,0021,10, 14.7, 14.7,100,1014,015,4.6
04,07,28,09,0150,0175,0022,10, 15.0, 15.0,100,1014,019,3.4
04,07,28,10,0180,0188,0023,10, 15.2, 15.0,099,1014,026,2.6
04,07,28,11,0199,0195,0023,10, 14.8, 14.8,099,1014,052,2.3
04,07,28,12,0204,0197,0023,10, 15.4, 15.2,099,1014,059,2.4
04,07,28,13,0270,0268,0032,10, 15.5, 15.2,098,1014,078,2.2
04,07,28,14,0172,0185,0023,10, 15.1, 14.5,096,1014,100,1.1
04,07,28,15,0139,0169,0022,10, 16.0, 15.5,096,1014,119,0.3
04,07,28,16,0098,0141,0021,10, 16.2, 15.5,095,1014,145,0.6
04,07,28,17,0056,0102,0018,10, 17.1, 15.9,092,1013,217,0.7
04,07,28,18,0028,0063,0016,10, 17.8, 16.4,091,1013,169,1.4
04,07,28,19,0001,0000,0001,10, 17.7, 16.5,093,1014,217,0.4
04,07,28,20,0000,0000,0000,10, 17.6, 16.7,094,1014,196,0.9
04,07,28,21,0000,0000,0000,00, 17.5, 16.6,094,1014,164,0.4
04,07,28,22,0000,0000,0000,10, 16.7, 15.9,095,1013,106,1.8
04,07,28,23,0000,0000,0000,10, 17.3, 16.7,096,1014,110,1.1
04,07,29,00,0000,0000,0000,10, 17.3, 17.0,098,1014,094,1.0
04,07,29,01,0000,0000,0000,08, 17.4, 17.0,097,1013,119,1.3
04,07,29,02,0000,0000,0000,10, 17.4, 16.8,096,1013,155,0.9
04,07,29,03,0000,0000,0000,10, 17.4, 16.9,096,1013,206,0.7
04,07,29,04,0000,0000,0000,10, 17.4, 16.9,097,1013,293,1.3
04,07,29,05,0006,0001,0004,10, 17.7, 17.0,095,1014,299,1.6
04,07,29,06,0116,0247,0056,00, 17.7, 17.4,098,1014,325,0.7
04,07,29,07,0067,0113,0019,10, 17.3, 17.3,100,1015,066,0.7
04,07,29,08,0110,0151,0021,10, 18.2, 18.0,099,1015,312,0.9
04,07,29,09,0149,0174,0022,10, 18.6, 18.1,097,1015,266,0.4
04,07,29,10,0720,0752,0092,00, 19.0, 18.3,095,1015,164,0.4
04,07,29,11,0199,0194,0023,10, 19.5, 18.3,092,1015,077,0.8
04,07,29,12,0614,0594,0070,07, 20.4, 18.3,087,1015,129,2.1
04,07,29,13,0777,0775,0092,00, 21.3, 18.3,082,1015,136,3.7
04,07,29,14,0681,0732,0090,03, 21.6, 18.4,081,1014,138,3.6
04,07,29,15,0548,0666,0088,03, 21.8, 18.5,081,1014,141,3.3
04,07,29,16,0372,0540,0080,04, 22.1, 18.7,080,1014,144,3.2
04,07,29,17,0166,0304,0054,07, 22.9, 19.2,079,1014,148,3.1
04,07,29,18,0080,0177,0046,00, 22.4, 19.8,084,1014,151,1.9
04,07,29,19,0003,0001,0002,00, 21.4, 19.4,088,1014,143,2.1
04,07,29,20,0000,0000,0000,00, 20.4, 19.3,093,1015,164,2.2
04,07,29,21,0000,0000,0000,00, 19.7, 19.4,098,1015,188,2.3
04,07,29,22,0000,0000,0000,00, 19.1, 18.4,095,1016,183,1.6
04,07,29,23,0000,0000,0000,00, 18.6, 18.1,097,1016,194,1.5
04,07,30,00,0000,0000,0000,00, 19.3, 18.4,094,1017,218,2.1
04,07,30,01,0000,0000,0000,00, 18.9, 18.1,095,1016,239,2.0
04,07,30,02,0000,0000,0000,00, 18.3, 17.5,095,1017,241,2.1
04,07,30,03,0000,0000,0000,00, 18.0, 17.0,094,1017,245,1.7
04,07,30,04,0000,0000,0000,00, 17.3, 16.5,095,1017,235,1.6
04,07,30,05,0021,0005,0016,00, 17.6, 16.2,091,1018,237,1.8
04,07,30,06,0114,0241,0056,00, 18.0, 17.4,096,1017,243,1.6
04,07,30,07,0268,0456,0076,00, 19.0, 17.4,090,1018,235,1.6
04,07,30,08,0439,0603,0085,00, 21.3, 16.8,075,1018,242,1.8
04,07,30,09,0450,0525,0068,07, 23.7, 17.5,068,1018,248,1.9
04,07,30,10,0718,0751,0092,00, 22.9, 17.6,071,1018,268,2.4
04,07,30,11,0198,0195,0023,10, 23.7, 17.5,067,1018,244,1.4
04,07,30,12,0812,0788,0092,00, 25.4, 16.9,058,1017,242,2.4
04,07,30,13,0547,0546,0065,08, 24.1, 16.8,063,1017,239,3.2
04,07,30,14,0401,0432,0053,08, 25.0, 17.3,061,1017,218,2.1
04,07,30,15,0138,0168,0022,10, 24.5, 17.8,065,1017,211,2.2
04,07,30,16,0387,0565,0083,00, 24.0, 17.8,068,1016,200,3.6
04,07,30,17,0218,0399,0071,00, 23.2, 18.7,075,1016,200,4.6
04,07,30,18,0078,0175,0046,00, 22.5, 19.6,083,1016,196,4.5
04,07,30,19,0001,0000,0001,07, 22.7, 20.1,085,1017,195,4.3
04,07,30,20,0000,0000,0000,07, 22.1, 20.5,090,1017,197,4.2
04,07,30,21,0000,0000,0000,00, 21.9, 20.9,094,1017,197,4.1
04,07,30,22,0000,0000,0000,00, 21.9, 20.9,094,1017,208,4.3
04,07,30,23,0000,0000,0000,00, 21.9, 21.0,094,1017,207,4.2
04,07,31,00,0000,0000,0000,10, 21.4, 20.9,097,1017,206,4.3
04,07,31,01,0000,0000,0000,04, 21.2, 20.8,097,1017,201,4.1
04,07,31,02,0000,0000,0000,00, 21.0, 20.5,097,1016,207,4.2
04,07,31,03,0000,0000,0000,00, 20.9, 20.2,095,1016,207,3.9
04,07,31,04,0000,0000,0000,00, 20.8, 20.2,096,1016,207,4.2
04,07,31,05,0019,0005,0014,04, 20.9, 20.0,094,1017,205,4.0
04,07,31,06,0103,0219,0051,05, 21.0, 20.3,096,1017,206,4.1
04,07,31,07,0253,0432,0072,04, 21.5, 20.2,092,1017,204,4.5
04,07,31,08,0391,0538,0076,06, 22.0, 19.1,083,1017,210,5.2
04,07,31,09,0546,0638,0082,05, 22.3, 19.5,084,1017,213,6.0
04,07,31,10,0716,0750,0092,00, 23.1, 19.6,080,1017,219,5.7
04,07,31,11,0790,0780,0092,00, 23.7, 19.2,075,1016,214,6.4
04,07,31,12,0203,0196,0023,10, 24.2, 19.6,075,1016,215,5.4
04,07,31,13,0761,0762,0091,03, 24.5, 19.7,074,1015,215,6.3
04,07,31,14,0683,0737,0091,00, 25.6, 20.2,071,1014,224,6.5
04,07,31,15,0504,0617,0081,05, 24.4, 20.2,077,1014,217,5.7
04,07,31,16,0385,0564,0083,00, 24.4, 20.3,077,1014,204,6.0
04,07,31,17,0215,0397,0071,00, 23.6, 19.8,079,1014,209,6.4
04,07,31,18,0076,0172,0045,00, 24.4, 20.6,079,1014,210,7.0
04,07,31,19,0001,0000,0001,00, 23.8, 20.7,082,1014,206,6.1
04,07,31,20,0000,0000,0000,07, 23.7, 20.9,084,1014,207,6.8
04,07,31,21,0000,0000,0000,05, 23.2, 20.9,086,1014,204,6.8
04,07,31,22,0000,0000,0000,10, 23.5, 21.3,087,1014,210,6.1
04,07,31,23,0000,0000,0000,10, 23.3, 21.4,088,1015,216,6.0
04,08,01,00,0000,0000,0000,00, 23.4, 21.3,087,1015,219,6.0
04,08,01,01,0000,0000,0000,00, 23.2, 21.1,088,1014,219,5.5
04,08,01,02,0000,0000,0000,10, 22.9, 21.0,089,1014,219,5.0
04,08,01,03,0000,0000,0000,10, 22.9, 20.9,088,1014,219,4.6
04,08,01,04,0000,0000,0000,00, 22.5, 20.7,089,1014,211,4.3
04,08,01,05,0010,0002,0007,09, 22.5, 20.9,090,1014,199,3.7
04,08,01,06,0076,0161,0038,08, 22.5, 21.4,093,1014,201,4.2
04,08,01,07,0066,0113,0019,10, 22.9, 21.2,090,1014,207,4.1
04,08,01,08,0224,0308,0044,09, 22.6, 21.6,094,1015,213,4.1
04,08,01,09,0443,0519,0067,07, 23.1, 20.8,086,1015,221,4.7
04,08,01,10,0535,0561,0069,07, 23.8, 21.6,087,1015,213,4.4
04,08,01,11,0343,0339,0040,09, 24.0, 21.9,088,1014,227,3.6
04,08,01,12,0416,0404,0048,09, 23.5, 21.9,090,1014,223,4.4
04,08,01,13,0670,0671,0080,06, 23.6, 21.3,086,1014,228,4.4
04,08,01,14,0610,0660,0082,06, 23.8, 21.6,087,1013,228,4.8
04,08,01,15,0436,0534,0071,07, 23.3, 21.4,089,1013,226,4.8
04,08,01,16,0305,0448,0066,07, 23.7, 21.6,087,1013,212,4.9
04,08,01,17,0165,0305,0055,07, 23.7, 21.0,084,1013,212,5.1
04,08,01,18,0075,0169,0045,00, 23.1, 20.2,083,1012,214,4.3
04,08,01,19,0000,0000,0000,00, 22.9, 20.2,084,1012,219,3.5
04,08,01,20,0000,0000,0000,00, 22.3, 20.5,089,1013,203,3.1
04,08,01,21,0000,0000,0000,00, 22.0, 20.8,092,1013,206,2.9
04,08,01,22,0000,0000,0000,00, 21.4, 20.8,096,1012,209,2.8
04,08,01,23,0000,0000,0000,00, 21.3, 20.7,096,1013,223,3.0
04,08,02,00,0000,0000,0000,10, 21.2, 20.5,096,1012,229,3.1
04,08,02,01,0000,0000,0000,10, 20.5, 20.4,099,1012,240,3.3
04,08,02,02,0000,0000,0000,00, 20.4, 20.1,098,1012,237,2.5
04,08,02,03,0000,0000,0000,00, 20.5, 20.2,098,1011,250,2.2
04,08,02,04,0000,0000,0000,10, 20.5, 20.3,098,1012,245,1.6
04,08,02,05,0018,0005,0013,00, 20.5, 20.1,097,1012,239,1.1
04,08,02,06,0109,0232,0055,00, 20.6, 20.5,099,1012,267,1.3
04,08,02,07,0261,0449,0076,00, 21.1, 20.3,095,1013,323,1.8
04,08,02,08,0433,0597,0085,00, 21.9, 19.0,083,1013,345,2.1
04,08,02,09,0590,0692,0090,00, 22.7, 18.2,075,1013,018,2.3
04,08,02,10,0712,0750,0092,00, 21.9, 17.8,077,1013,035,1.7
04,08,02,11,0787,0778,0092,00, 22.3, 17.4,073,1013,078,3.2
04,08,02,12,0806,0786,0092,00, 22.6, 16.2,067,1013,100,3.4
04,08,02,13,0769,0772,0092,00, 21.5, 15.9,070,1012,119,3.8
04,08,02,14,0679,0736,0091,00, 22.6, 15.0,061,1011,118,2.9
04,08,02,15,0544,0669,0089,00, 22.0, 15.4,065,1011,117,3.4
04,08,02,16,0380,0560,0083,00, 21.8, 16.2,070,1011,108,3.8
04,08,02,17,0210,0392,0071,00, 21.1, 16.2,073,1011,124,3.9
04,08,02,18,0073,0029,0044,00, 22.0, 16.5,070,1011,137,3.0
04,08,02,19,0000,0000,0000,00, 21.9, 17.7,076,1011,145,2.1
04,08,02,20,0000,0000,0000,06, 21.2, 17.7,080,1010,145,2.7
04,08,02,21,0000,0000,0000,00, 20.1, 17.7,085,1010,127,2.7
04,08,02,22,0000,0000,0000,00, 20.1, 18.2,088,1010,156,2.3
04,08,02,23,0000,0000,0000,03, 20.0, 18.6,091,1010,187,2.0
04,08,03,00,0000,0000,0000,00, 20.1, 19.5,096,1010,168,2.4
04,08,03,01,0000,0000,0000,00, 20.0, 19.7,098,1010,213,2.1
04,08,03,02,0000,0000,0000,10, 19.9, 19.5,097,1009,235,2.3
04,08,03,03,0000,0000,0000,00, 19.7, 19.3,097,1009,244,1.9
04,08,03,04,0000,0000,0000,00, 19.4, 19.0,097,1009,228,2.1
04,08,03,05,0004,0001,0003,10, 19.5, 19.0,097,1009,215,1.9
04,08,03,06,0107,0230,0054,00, 19.4, 19.3,099,1009,226,1.7
04,08,03,07,0259,0447,0075,00, 20.8, 19.2,090,1009,245,1.7
04,08,03,08,0430,0596,0085,00, 22.3, 19.0,081,1009,249,2.3
04,08,03,09,0588,0691,0090,00, 22.7, 19.6,082,1008,252,1.3
04,08,03,10,0710,0749,0092,00, 24.4, 19.6,074,1008,181,1.3
04,08,03,11,0785,0778,0092,00, 24.9, 19.5,071,1007,196,1.0
04,08,03,12,0792,0773,0091,03, 25.1, 19.3,069,1007,148,3.1
04,08,03,13,0767,0772,0092,00, 25.2, 19.8,071,1006,180,4.0
04,08,03,14,0677,0735,0091,00, 24.2, 19.7,075,1005,202,4.5
04,08,03,15,0542,0667,0089,00, 24.2, 19.5,074,1005,212,5.4
04,08,03,16,0340,0502,0075,05, 24.1, 19.9,077,1005,206,5.6
04,08,03,17,0172,0322,0058,07, 22.9, 20.5,086,1005,211,6.0
04,08,03,18,0071,0028,0043,02, 23.2, 20.4,084,1005,209,5.2
04,08,03,19,0000,0000,0000,09, 22.9, 20.5,086,1005,198,4.4
04,08,03,20,0000,0000,0000,10, 22.0, 20.4,090,1005,201,4.1
04,08,03,21,0000,0000,0000,07, 22.2, 20.0,087,1004,214,4.0
04,08,03,22,0000,0000,0000,02, 22.2, 20.5,090,1004,220,2.6
04,08,03,23,0000,0000,0000,06, 21.7, 20.5,092,1004,273,0.8
04,08,04,00,0000,0000,0000,00, 21.2, 19.9,092,1004,211,2.6
04,08,04,01,0000,0000,0000,00, 20.4, 19.7,095,1003,221,2.3
04,08,04,02,0000,0000,0000,00, 20.4, 19.5,094,1003,227,2.5
04,08,04,03,0000,0000,0000,00, 20.4, 19.8,096,1003,299,1.6
04,08,04,04,0000,0000,0000,10, 20.4, 19.7,096,1003,342,1.7
04,08,04,05,0014,0003,0010,06, 20.2, 19.4,095,1004,353,1.7
04,08,04,06,0026,0057,0013,10, 19.8, 19.6,098,1004,350,1.7
04,08,04,07,0257,0445,0075,00, 20.4, 19.1,092,1005,360,2.2
04,08,04,08,0107,0149,0021,10, 21.0, 17.9,082,1005,003,2.4
04,08,04,09,0586,0691,0090,00, 20.7, 18.1,085,1005,040,2.4
04,08,04,10,0459,0485,0059,08, 20.5, 17.5,082,1004,053,4.1
04,08,04,11,0196,0194,0023,10, 20.6, 16.7,078,1004,070,4.2
04,08,04,12,0201,0195,0023,10, 20.1, 16.9,081,1004,072,4.3
04,08,04,13,0765,0771,0092,00, 21.2, 16.8,075,1005,084,4.1
04,08,04,14,0674,0734,0091,00, 21.3, 16.4,073,1005,090,3.6
04,08,04,15,0539,0667,0089,00, 21.7, 15.9,069,1004,099,3.8
04,08,04,16,0374,0556,0083,00, 20.8, 15.7,072,1003,106,4.0
04,08,04,17,0051,0096,0018,10, 21.0, 15.4,070,1003,111,3.1
04,08,04,18,0041,0016,0025,08, 21.4, 14.6,064,1003,113,1.8
04,08,04,19,0000,0000,0000,10, 21.3, 13.7,061,1004,132,0.9
04,08,04,20,0000,0000,0000,10, 20.6, 14.3,066,1004,100,0.4
04,08,04,21,0000,0000,0000,09, 20.1, 14.5,069,1005,190,0.5
04,08,04,22,0000,0000,0000,10, 19.8, 16.0,078,1005,206,0.7
04,08,04,23,0000,0000,0000,10, 19.4, 16.5,083,1005,310,0.8
04,08,05,00,0000,0000,0000,10, 18.7, 17.2,091,1005,277,1.6
04,08,05,01,0000,0000,0000,09, 18.4, 16.3,087,1005,268,1.8
04,08,05,02,0000,0000,0000,10, 17.9, 15.8,087,1005,277,1.9
04,08,05,03,0000,0000,0000,10, 17.6, 16.0,090,1004,302,1.6
04,08,05,04,0000,0000,0000,10, 17.4, 15.8,090,1004,325,2.4
04,08,05,05,0004,0001,0003,10, 16.5, 15.0,091,1005,316,3.4
04,08,05,06,0026,0057,0013,10, 15.8, 15.2,096,1006,344,3.1
04,08,05,07,0064,0110,0019,10, 16.2, 15.6,096,1006,000,2.3
04,08,05,08,0106,0148,0021,10, 16.3, 15.2,093,1006,025,2.3
04,08,05,09,0146,0171,0022,10, 16.4, 15.0,091,1006,025,2.0
04,08,05,10,0176,0187,0023,10, 16.9, 15.4,091,1006,016,2.1
04,08,05,11,0195,0194,0023,10, 16.7, 14.9,089,1006,358,2.5
04,08,05,12,0200,0196,0023,10, 17.8, 14.7,081,1006,016,1.9
04,08,05,13,0191,0193,0023,10, 18.2, 14.2,077,1006,052,1.2
04,08,05,14,0672,0733,0091,00, 18.0, 14.0,077,1006,116,2.2
04,08,05,15,0536,0665,0088,00, 18.3, 14.3,077,1006,120,3.0
04,08,05,16,0372,0554,0083,00, 18.6, 13.7,072,1005,120,3.6
04,08,05,17,0190,0356,0065,05, 18.6, 14.6,077,1005,115,3.1
04,08,05,18,0063,0024,0040,05, 18.6, 14.7,077,1005,128,2.4
04,08,05,19,0000,0000,0000,09, 18.9, 13.3,069,1005,145,1.4
04,08,05,20,0000,0000,0000,08, 18.6, 13.1,070,1005,119,0.6
04,08,05,21,0000,0000,0000,00, 18.3, 13.5,073,1006,280,0.4
04,08,05,22,0000,0000,0000,10, 18.4, 13.7,074,1007,336,1.4
04,08,05,23,0000,0000,0000,08, 18.5, 13.5,072,1006,347,2.8
04,08,06,00,0000,0000,0000,09, 18.3, 13.0,071,1006,354,4.0
04,08,06,01,0000,0000,0000,10, 17.7, 12.2,069,1007,004,5.6
04,08,06,02,0000,0000,0000,09, 17.1, 11.7,070,1007,358,5.6
04,08,06,03,0000,0000,0000,10, 16.5, 11.5,072,1007,352,5.1
04,08,06,04,0000,0000,0000,10, 16.4, 11.1,070,1007,345,4.7
04,08,06,05,0003,0001,0003,10, 16.2, 10.6,069,1007,341,4.5
04,08,06,06,0025,0054,0013,10, 16.2, 10.8,070,1007,338,4.3
04,08,06,07,0211,0366,0063,06, 15.9, 10.7,071,1007,345,5.0
04,08,06,08,0379,0530,0076,06, 16.2, 11.0,071,1007,350,5.1
04,08,06,09,0581,0689,0090,00, 16.2, 10.6,069,1008,359,4.5
04,08,06,10,0704,0746,0092,00, 16.4, 11.0,070,1008,018,3.6
04,08,06,11,0339,0338,0040,09, 17.2, 11.5,069,1007,025,3.6
04,08,06,12,0749,0735,0087,05, 18.2, 11.3,064,1007,026,3.6
04,08,06,13,0264,0267,0032,10, 18.1, 11.4,064,1007,026,3.2
04,08,06,14,0553,0605,0075,07, 18.4, 11.5,063,1007,019,2.5
04,08,06,15,0441,0548,0073,07, 18.8, 11.6,062,1007,044,2.7
04,08,06,16,0369,0551,0083,00, 18.8, 11.7,063,1006,065,2.6
04,08,06,17,0200,0377,0069,00, 18.2, 12.0,067,1007,098,3.3
04,08,06,18,0066,0024,0041,00, 18.1, 12.1,067,1007,118,2.3
04,08,06,19,0000,0000,0000,00, 17.9, 12.1,068,1007,136,1.4
04,08,06,20,0000,0000,0000,00, 17.3, 12.4,073,1007,222,0.9
04,08,06,21,0000,0000,0000,00, 17.3, 12.3,072,1008,277,1.7
04,08,06,22,0000,0000,0000,10, 17.0, 11.7,070,1007,282,3.1
04,08,06,23,0000,0000,0000,00, 16.2, 10.9,070,1007,309,4.2
04,08,07,00,0000,0000,0000,00, 15.1,  9.9,070,1007,333,4.0
04,08,07,01,0000,0000,0000,00, 14.7,  9.9,072,1007,334,4.1
04,08,07,02,0000,0000,0000,00, 14.3,  9.9,075,1007,327,4.2
04,08,07,03,0000,0000,0000,00, 13.9, 10.2,078,1007,325,4.2
04,08,07,04,0000,0000,0000,00, 13.2,  9.9,080,1007,324,4.0
04,08,07,05,0013,0003,0010,00, 12.9, 10.1,083,1007,320,4.0
04,08,07,06,0100,0214,0052,00, 13.8, 10.9,082,1007,312,3.8
04,08,07,07,0250,0436,0075,00, 15.3, 11.4,077,1008,301,3.9
04,08,07,08,0421,0590,0085,00, 16.7, 11.7,072,1008,313,3.1
04,08,07,09,0579,0687,0089,00, 17.6, 12.0,069,1008,327,2.3
04,08,07,10,0702,0745,0092,00, 18.1, 11.5,065,1008,309,1.8
04,08,07,11,0776,0776,0092,00, 18.4, 11.1,062,1007,310,0.8
04,08,07,12,0796,0783,0092,00, 18.5, 10.9,061,1008,096,1.5
04,08,07,13,0758,0769,0092,00, 17.8, 11.0,064,1007,107,2.4
04,08,07,14,0667,0732,0091,00, 19.4, 10.4,055,1007,105,2.2
04,08,07,15,0374,0467,0062,08, 19.4, 12.9,065,1007,141,3.7
04,08,07,16,0091,0137,0021,10, 20.1, 12.1,059,1007,164,3.6
04,08,07,17,0049,0093,0017,10, 19.8, 12.4,062,1008,178,2.5
04,08,07,18,0059,0021,0037,05, 19.9, 12.4,061,1008,213,2.1
04,08,07,19,0000,0000,0000,05, 18.9, 12.8,067,1008,251,2.9
04,08,07,20,0000,0000,0000,10, 18.6, 13.2,070,1009,252,3.2
04,08,07,21,0000,0000,0000,00, 17.8, 12.8,072,1009,259,3.6
04,08,07,22,0000,0000,0000,00, 17.0, 12.5,074,1010,268,3.9
04,08,07,23,0000,0000,0000,00, 16.3, 12.0,075,1010,273,4.1
04,08,08,00,0000,0000,0000,00, 15.8, 12.4,080,1010,277,4.3
04,08,08,01,0000,0000,0000,00, 15.5, 11.6,077,1010,279,4.5
04,08,08,02,0000,0000,0000,00, 15.0, 11.7,080,1010,275,4.5
04,08,08,03,0000,0000,0000,00, 14.7, 11.4,080,1010,278,4.6
04,08,08,04,0000,0000,0000,00, 14.7, 11.4,080,1011,281,4.5
04,08,08,05,0012,0003,0009,00, 14.6, 11.7,082,1011,281,4.6
04,08,08,06,0098,0213,0052,00, 15.2, 11.7,079,1012,279,5.1
04,08,08,07,0248,0433,0074,00, 15.8, 12.0,078,1013,274,5.3
04,08,08,08,0419,0589,0085,00, 16.9, 12.3,074,1013,277,5.9
04,08,08,09,0577,0686,0089,00, 17.9, 12.3,069,1013,286,4.5
04,08,08,10,0699,0745,0092,00, 18.9, 12.1,064,1013,277,3.7
04,08,08,11,0774,0775,0092,00, 19.7, 12.4,062,1013,270,2.7
04,08,08,12,0793,0783,0092,00, 19.8, 12.2,061,1012,260,2.7
04,08,08,13,0755,0768,0092,00, 20.3, 12.0,058,1012,253,2.8
04,08,08,14,0664,0730,0091,00, 21.1, 12.5,057,1012,253,3.7
04,08,08,15,0527,0660,0088,02, 20.7, 13.8,064,1012,249,4.9
04,08,08,16,0363,0546,0082,00, 21.0, 13.0,060,1012,271,5.9
04,08,08,17,0194,0370,0069,00, 21.0, 13.3,061,1012,269,6.1
04,08,08,18,0062,0022,0040,00, 20.8, 12.5,058,1013,269,4.7
04,08,08,19,0000,0000,0000,00, 19.3, 12.3,063,1013,269,3.6
04,08,08,20,0000,0000,0000,00, 19.0, 11.9,063,1014,264,3.3
04,08,08,21,0000,0000,0000,10, 18.0, 11.9,067,1014,253,3.5
04,08,08,22,0000,0000,0000,10, 17.8, 12.1,069,1014,249,3.5
04,08,08,23,0000,0000,0000,10, 17.8, 12.4,070,1014,244,3.2
04,08,09,00,0000,0000,0000,10, 17.4, 12.7,073,1014,249,3.1
04,08,09,01,0000,0000,0000,10, 16.9, 12.5,075,1013,273,3.2
04,08,09,02,0000,0000,0000,00, 16.4, 12.6,078,1013,296,4.1
04,08,09,03,0000,0000,0000,00, 15.9, 12.5,080,1013,302,4.3
04,08,09,04,0000,0000,0000,00, 15.4, 12.3,082,1014,302,3.8
04,08,09,05,0011,0003,0008,00, 15.2, 12.2,082,1014,293,3.5
04,08,09,06,0096,0211,0051,00, 15.9, 12.5,080,1014,283,4.1
04,08,09,07,0245,0431,0074,00, 17.0, 12.4,074,1015,280,3.9
04,08,09,08,0417,0588,0085,00, 18.1, 12.5,069,1015,273,4.1
04,08,09,09,0574,0686,0089,00, 19.1, 13.3,068,1015,280,3.2
04,08,09,10,0697,0744,0092,00, 19.4, 14.0,070,1015,274,3.6
04,08,09,11,0772,0774,0092,00, 20.4, 14.0,066,1015,287,3.3
04,08,09,12,0791,0781,0093,00, 21.5, 13.9,061,1015,285,3.7
04,08,09,13,0753,0768,0092,00, 21.8, 13.8,060,1014,297,3.1
04,08,09,14,0661,0729,0091,00, 22.7, 12.8,053,1014,288,2.9
04,08,09,15,0525,0658,0088,00, 23.1, 13.0,052,1013,273,3.4
04,08,09,16,0359,0543,0082,00, 22.9, 12.8,052,1014,262,3.5
04,08,09,17,0191,0365,0068,00, 23.4, 12.9,051,1013,260,3.7
04,08,09,18,0060,0021,0039,00, 23.3, 13.0,052,1014,258,3.7
04,08,09,19,0000,0000,0000,00, 20.9, 12.9,059,1013,243,3.1
04,08,09,20,0000,0000,0000,00, 19.3, 14.1,071,1014,225,2.9
04,08,09,21,0000,0000,0000,00, 19.1, 14.1,072,1014,219,2.7
04,08,09,22,0000,0000,0000,00, 18.7, 14.4,076,1014,231,3.2
04,08,09,23,0000,0000,0000,00, 18.3, 14.4,078,1014,225,2.1
04,08,10,00,0000,0000,0000,00, 17.8, 14.3,080,1014,245,1.6
04,08,10,01,0000,0000,0000,00, 17.4, 15.2,087,1014,229,1.4
04,08,10,02,0000,0000,0000,00, 17.1, 14.7,085,1013,228,1.8
04,08,10,03,0000,0000,0000,00, 16.9, 15.0,088,1013,233,2.2
04,08,10,04,0000,0000,0000,00, 16.4, 14.8,090,1014,235,2.3
04,08,10,05,0010,0002,0007,00, 16.3, 14.3,087,1014,231,2.0
04,08,10,06,0094,0204,0051,00, 16.6, 14.9,089,1014,231,1.8
04,08,10,07,0243,0429,0074,00, 18.4, 16.0,085,1014,227,1.5
04,08,10,08,0414,0586,0085,00, 20.3, 17.4,083,1014,239,1.2
04,08,10,09,0572,0685,0089,00, 21.9, 17.1,073,1014,228,1.8
04,08,10,10,0695,0743,0092,00, 23.6, 16.0,062,1013,214,2.2
04,08,10,11,0769,0774,0092,00, 24.1, 14.4,054,1013,225,2.8
04,08,10,12,0740,0733,0087,05, 24.8, 14.2,051,1012,236,4.2
04,08,10,13,0672,0686,0083,06, 25.5, 14.2,049,1012,239,4.5
04,08,10,14,0497,0549,0069,07, 25.1, 15.1,053,1011,229,4.1
04,08,10,15,0416,0525,0070,07, 25.4, 15.0,052,1011,231,4.0
04,08,10,16,0356,0541,0082,00, 24.4, 15.3,056,1011,212,5.1
04,08,10,17,0188,0362,0068,00, 23.1, 16.4,065,1010,193,7.2
04,08,10,18,0058,0020,0038,00, 23.9, 16.2,061,1011,197,6.5
04,08,10,19,0000,0000,0000,10, 21.8, 16.8,072,1011,197,5.3
04,08,10,20,0000,0000,0000,05, 21.2, 17.2,078,1011,200,4.8
04,08,10,21,0000,0000,0000,00, 20.7, 17.6,082,1012,195,4.7
04,08,10,22,0000,0000,0000,00, 20.2, 18.0,087,1011,200,4.3
04,08,10,23,0000,0000,0000,00, 20.2, 17.8,086,1011,194,4.4
04,08,11,00,0000,0000,0000,00, 19.8, 17.8,088,1011,195,4.6
04,08,11,01,0000,0000,0000,00, 19.7, 18.2,090,1011,200,4.9
04,08,11,02,0000,0000,0000,00, 19.8, 18.4,091,1010,203,4.9
04,08,11,03,0000,0000,0000,00, 19.8, 18.6,093,1010,202,4.9
04,08,11,04,0000,0000,0000,00, 20.4, 18.7,090,1011,200,4.9
04,08,11,05,0002,0001,0002,10, 20.2, 18.6,090,1011,200,4.6
04,08,11,06,0074,0163,0040,07, 20.5, 18.8,090,1011,192,3.9
04,08,11,07,0182,0322,0056,07, 20.2, 18.9,092,1011,179,4.3
04,08,11,08,0412,0584,0085,00, 21.0, 18.4,084,1010,185,4.8
04,08,11,09,0142,0170,0022,10, 22.0, 18.8,082,1011,201,4.4
04,08,11,10,0693,0742,0092,00, 21.6, 19.5,087,1011,207,5.4
